ID,Age,DOB,Name,OVR,POT,Prone,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,VELO,STM,Draft,OA Pick
11430,30,02/15/1991,DAN PLANTE,2.0 Stars,2.0 Stars,Normal,50,35,50,45,60,-,-,45,-,-,-,-,-,45,-,91-93,40,2013,26
16247,18,08/23/2002,Riccardo van Delft,1.5 Stars,3.0 Stars,Fragile,55,50,60,65,50,-,65,45,-,60,-,-,-,-,-,91-93,55,2021,27
15663,18,11/21/2002,Brian Acorn,1.5 Stars,3.0 Stars,Durable,50,55,55,65,55,-,60,-,-,-,-,-,-,-,-,92-94,65,2021,28
15554,20,01/27/2001,Bill Dominguez,1.5 Stars,2.5 Stars,Durable,50,50,50,55,65,-,-,55,-,-,60,-,-,-,-,91-93,70,2019,27
11579,25,04/30/1996,Kedar Fawzi,3.0 Stars,3.5 Stars,Fragile,50,65,70,50,65,55,55,-,65,-,-,-,-,-,-,91-93,60,2015,26
7929,34,12/11/1986,Steve Reagle,2.5 Stars,2.5 Stars,Normal,50,55,45,50,-,-,-,30,55,-,-,-,45,50,-,93-95,65,2005,23
9052,31,08/04/1989,Javier Rosalez,2.5 Stars,2.5 Stars,Iron Man,45,45,50,50,-,60,-,40,-,-,-,-,-,-,-,92-94,55,2011,26
9679,30,06/18/1990,Tim Smith,2.0 Stars,2.0 Stars,Normal,45,50,45,45,-,35,50,-,-,-,-,-,-,-,-,90-92,50,2009,23
16392,19,03/29/2002,Antonio Sénéchal,1.5 Stars,2.5 Stars,Fragile,55,50,50,80,55,-,-,-,-,-,-,-,80,-,-,94-96,50,2020,28
10138,28,11/30/1992,Jeff Born,2.0 Stars,2.0 Stars,Fragile,45,45,50,50,50,-,-,-,-,55,-,-,-,-,-,92-94,40,2011,27
12419,23,02/17/1998,GIAN-ANDREA CARANDINI,2.0 Stars,3.0 Stars,Normal,55,55,50,-,-,45,75,-,60,75,-,-,65,70,-,96-98,65,2016,29
8994,32,07/06/1988,Tom Lawrence,3.0 Stars,3.0 Stars,Normal,55,50,70,65,55,65,-,45,70,-,-,-,-,-,-,94-96,30,2007,22
15592,19,04/29/2002,James Phipps,1.5 Stars,3.5 Stars,Normal,65,55,60,75,50,80,-,75,-,-,-,-,-,-,-,91-93,75,2020,29
8007,33,09/14/1987,BOBBY SWISHER,2.5 Stars,2.5 Stars,Fragile,45,45,55,45,-,-,-,45,-,35,25,-,-,-,-,91-93,55,2006,23
10801,31,07/19/1989,Greg Patrick,2.0 Stars,2.0 Stars,Iron Man,45,30,45,55,50,50,30,-,-,30,-,-,-,-,-,94-96,50,2011,28
7340,35,05/16/1986,GABRIEL SOWLE,3.0 Stars,3.0 Stars,Fragile,45,60,50,50,40,-,50,40,50,-,-,-,-,-,-,92-94,55,2004,25
15847,19,05/09/2002,Marius Bettini,1.5 Stars,3.0 Stars,Normal,50,55,80,-,-,-,60,65,-,-,-,-,-,-,-,90-92,30,2021,31
13255,23,10/07/1997,Victor Escobar,1.5 Stars,2.0 Stars,Normal,45,45,45,40,50,-,-,-,-,55,-,-,-,-,-,90-92,45,2017,31
15014,24,04/26/1997,Gavrilo Komljenovic,2.0 Stars,2.0 Stars,Fragile,45,45,50,55,-,50,-,-,-,-,-,45,-,-,-,93-95,45,2019,30
13875,22,05/25/1999,Mike Pierson,1.5 Stars,2.5 Stars,Normal,50,50,50,50,55,-,-,-,60,-,-,-,-,-,-,91-93,70,2018,33
15653,22,02/22/1999,Rudy de Groot,2.0 Stars,2.5 Stars,Normal,65,45,55,80,-,-,75,-,-,-,-,-,-,-,-,94-96,25,2020,32
14465,20,09/16/2000,Masaaki Koga,1.5 Stars,3.0 Stars,Normal,50,50,60,-,60,55,55,-,55,60,-,-,-,-,-,93-95,70,2019,31
12406,24,05/20/1997,ALFREDO LANGSTRAAT,2.0 Stars,2.0 Stars,Durable,55,45,45,-,55,-,-,-,-,80,-,-,-,-,-,96-98,30,2016,32
15745,18,01/16/2003,Asher Mahony,1.0 Stars,2.5 Stars,Normal,55,50,55,65,-,-,-,50,-,75,-,-,-,-,-,90-92,45,2021,32
9353,34,12/15/1986,Randy Shapiro,2.0 Stars,2.0 Stars,Wrecked,60,35,55,65,-,65,-,-,-,-,-,-,-,-,-,92-94,30,2007,25
15075,19,01/21/2002,Kun-woo Kim,1.5 Stars,2.0 Stars,Normal,55,45,55,65,55,70,70,-,-,-,-,-,-,-,-,92-94,25,2020,33
13920,26,04/06/1995,Koichi Nakano,2.5 Stars,2.5 Stars,Fragile,50,55,60,50,50,-,50,45,-,-,-,-,-,-,-,93-95,65,2017,33
14498,20,06/04/2000,Peyton Reichert,1.5 Stars,2.0 Stars,Normal,50,45,60,-,55,50,55,-,65,50,-,-,-,-,-,93-95,35,2019,32
13780,27,02/25/1994,KEVIN CANNON,2.5 Stars,2.5 Stars,Fragile,55,45,55,65,35,-,-,50,-,65,-,-,-,-,-,95-97,35,2016,34
15644,22,08/07/1998,Trevor Cornelissen,2.0 Stars,3.0 Stars,Normal,60,50,65,80,-,80,-,-,-,-,-,-,-,-,-,97-99,30,2020,34
10633,26,02/03/1995,ALVIN DONNELLY,4.0 Stars,4.5 Stars,Durable,80,70,55,80,80,-,-,-,80,-,-,-,-,-,-,94-96,40,2013,33
13325,22,05/30/1999,Rodolfo Mendez,2.5 Stars,2.5 Stars,Normal,55,50,50,65,55,45,60,-,55,-,-,-,-,55,-,95-97,65,2018,36
11697,25,11/08/1995,HIDESHI TANAKA,2.5 Stars,2.5 Stars,Fragile,50,50,45,45,45,80,-,-,50,-,-,-,40,-,-,94-96,60,2014,33
9444,30,11/13/1990,Ed Anduray,2.5 Stars,2.5 Stars,Iron Man,60,75,40,60,45,-,80,45,-,-,-,-,-,-,-,94-96,60,2009,30
10425,27,09/20/1993,Matt Darling,2.5 Stars,2.5 Stars,Fragile,45,45,50,-,45,50,50,50,-,50,-,-,-,-,-,94-96,65,2012,34
8190,34,03/03/1987,Jeff Dittmar,2.0 Stars,2.0 Stars,Fragile,45,50,40,50,-,-,55,-,50,-,-,-,-,-,-,93-95,45,2005,30
13906,26,08/03/1994,JOSE LOPEZ,2.0 Stars,2.0 Stars,Normal,45,40,50,-,55,50,50,50,-,-,-,-,-,-,-,90-92,35,2016,35
13312,22,11/04/1998,Fergus Meadows,1.5 Stars,2.5 Stars,Normal,50,50,50,-,35,75,65,55,-,-,-,-,-,-,-,94-96,65,2018,37
8004,33,01/11/1988,Brian Meeks,2.5 Stars,2.5 Stars,Wrecked,50,50,45,60,50,-,60,-,-,-,-,-,-,-,-,93-95,60,2006,29
15612,23,03/20/1998,Vladislav Milutinovic,2.0 Stars,3.0 Stars,Normal,55,65,55,50,40,-,-,65,-,60,-,-,-,-,-,90-92,45,2020,35
10940,26,09/09/1994,DUSTIN MULLICAN,2.5 Stars,2.5 Stars,Normal,50,55,45,55,-,70,-,-,-,50,-,-,-,-,-,95-97,45,2013,34
14514,20,08/06/2000,Yoshiji Nagao,1.5 Stars,2.0 Stars,Normal,70,50,35,80,50,-,-,75,45,-,-,-,-,-,-,98-100,45,2019,34
15114,20,04/26/2001,Michael Hopkins,1.5 Stars,3.5 Stars,Normal,50,55,55,65,65,-,-,70,-,-,-,-,-,-,-,91-93,40,2020,36
14599,21,03/25/2000,Jun-young Kim,1.5 Stars,2.0 Stars,Fragile,50,45,55,-,-,60,-,-,-,65,-,55,-,-,-,93-95,65,2019,35
14421,20,09/07/2000,Ugo Ulleri,1.5 Stars,2.0 Stars,Fragile,55,45,45,80,-,75,-,-,-,-,-,-,-,-,-,96-98,25,2018,38
13047,22,01/30/1999,Shaun Crouch,1.5 Stars,2.0 Stars,Fragile,45,45,45,60,45,50,-,45,-,-,-,-,-,-,-,97-99,60,2017,37
8369,32,01/04/1989,BOBBY FRAMPTON,2.5 Stars,2.5 Stars,Normal,45,35,65,50,-,-,-,45,45,50,-,-,-,-,-,94-96,70,2007,30
9542,29,07/18/1991,NICK HATCH,2.5 Stars,2.5 Stars,Iron Man,50,50,50,50,50,50,50,50,50,-,-,-,-,-,-,94-96,75,2010,33
11032,25,06/01/1995,MICHAEL LANDIS,2.0 Stars,2.0 Stars,Durable,50,35,50,60,-,-,60,-,-,50,-,-,-,-,-,94-96,40,2014,36
15858,17,08/19/2003,Nate Wiggins,1.0 Stars,2.0 Stars,Normal,70,45,45,80,65,80,80,-,-,-,-,-,-,-,-,92-94,40,2021,37
11649,24,03/15/1997,Pat Burkhard,2.0 Stars,2.0 Stars,Fragile,50,40,40,70,50,-,65,50,-,-,-,-,50,-,-,96-98,60,2015,36
8205,34,11/05/1986,JOHN RANSON,4.0 Stars,4.0 Stars,Iron Man,55,55,65,50,-,-,50,-,-,-,-,-,-,-,-,90-92,45,2008,33
12896,22,05/30/1999,Leonard Rebellin,1.0 Stars,1.5 Stars,Normal,50,45,30,55,50,-,-,-,65,-,-,-,-,-,-,95-97,35,2017,38
9578,29,04/03/1992,JUAN VILLEGAS,2.5 Stars,2.5 Stars,Normal,50,55,50,70,-,-,55,50,-,-,-,-,-,-,-,95-97,50,2010,34
11031,25,08/08/1995,ALEX ZARAGOZA,2.0 Stars,2.5 Stars,Normal,75,50,45,80,60,-,55,-,-,80,-,-,-,-,-,96-98,45,2014,37
8443,34,03/04/1987,CALEB FOXWORTHY,2.0 Stars,2.0 Stars,Normal,55,35,50,60,-,-,55,55,25,-,-,-,-,-,-,93-95,40,2006,33
15712,18,04/08/2003,Rex Grenfell,0.5 Stars,3.0 Stars,Normal,55,50,55,80,-,-,80,65,-,-,-,-,-,-,-,94-96,50,2021,39
14495,21,04/25/2000,Kelby Haggart,1.5 Stars,1.5 Stars,Normal,45,45,45,50,50,35,-,-,50,-,-,-,-,-,-,90-92,40,2019,38
13338,22,07/06/1998,Mark McKenzie,1.5 Stars,3.0 Stars,Normal,45,65,65,50,50,-,50,40,-,-,-,-,-,-,-,93-95,65,2018,41
9137,35,04/14/1986,JORDAN SANDOVAL,2.5 Stars,2.5 Stars,Fragile,45,50,70,45,-,45,-,45,-,-,-,-,-,-,-,92-94,35,2008,34
15654,19,01/28/2002,Bryson Zinck,1.0 Stars,2.0 Stars,Normal,50,50,40,65,50,-,-,-,-,-,-,-,-,65,-,93-95,50,2020,39
12306,27,06/06/1993,PHILLIP BANSFIELD,2.0 Stars,2.0 Stars,Durable,50,45,45,55,40,50,-,50,-,50,-,-,-,-,-,92-94,55,2015,38
11706,25,02/26/1996,LENNY CHARLES,2.5 Stars,3.0 Stars,Normal,70,50,50,80,55,-,80,-,70,-,-,-,65,-,-,96-98,55,2014,39
12413,24,05/03/1997,JEFF HOBBS,1.5 Stars,2.0 Stars,Normal,45,35,45,50,45,-,-,-,-,45,-,-,-,-,-,93-95,50,2016,40
11334,31,10/15/1989,Miklas Rutten,2.0 Stars,2.0 Stars,Normal,45,50,45,65,-,-,35,-,-,-,-,-,-,-,-,95-97,25,2012,39
10898,26,10/30/1994,EDDIE SCHNAIBLE,3.0 Stars,3.0 Stars,Normal,50,60,50,75,50,-,-,50,-,55,-,-,-,-,-,97-99,55,2013,39
9462,30,06/04/1990,Jon Valenzuela,2.0 Stars,2.0 Stars,Fragile,40,30,60,50,40,-,-,-,25,-,-,-,-,-,-,93-95,55,2009,35
13909,22,09/20/1998,BILL CAWTHORNE,2.0 Stars,2.5 Stars,Normal,45,50,50,50,55,-,-,50,-,50,-,-,-,-,-,93-95,55,2016,41
10817,29,05/07/1992,Joe Cosimano,2.0 Stars,2.0 Stars,Normal,50,50,50,50,50,-,-,50,-,-,-,-,-,-,-,92-94,25,2011,39
12300,27,11/03/1993,WILTON HUNTINGFORD,2.5 Stars,2.5 Stars,Normal,50,40,55,50,50,75,-,55,-,-,-,-,35,-,-,95-97,50,2015,39
11454,26,08/25/1994,JIN-MAN KIM,2.0 Stars,2.0 Stars,Durable,50,50,45,50,50,50,-,50,-,50,-,-,-,-,-,91-93,55,2013,40
9222,30,11/27/1990,ROBERTO RAMIREZ,2.5 Stars,2.5 Stars,Normal,45,45,50,50,-,50,-,40,65,-,30,-,-,-,-,91-93,45,2009,36
11727,28,06/27/1992,ROGER RILEY,2.5 Stars,2.5 Stars,Normal,50,60,45,50,35,-,60,45,-,-,-,-,-,-,-,92-94,55,2014,40
10391,27,03/21/1994,Eddie Uriostegui,2.5 Stars,2.5 Stars,Normal,45,50,50,65,35,-,55,-,-,-,-,40,-,-,-,94-96,55,2012,40
15084,19,06/27/2001,Ted Zablocki,1.5 Stars,3.0 Stars,Durable,70,50,60,-,-,-,80,75,-,-,-,-,-,-,-,93-95,35,2020,41
15794,19,08/06/2001,Juan Valencia,1.5 Stars,2.0 Stars,Normal,45,45,45,55,50,-,-,50,-,-,-,-,-,-,-,90-92,50,2020,42
12931,28,02/13/1993,Imbart van Vliet,2.5 Stars,2.5 Stars,Normal,45,50,55,-,60,45,35,-,-,50,-,-,30,-,-,91-93,60,2015,40
8727,31,09/14/1989,SINCERE WILLIAMS,3.0 Stars,3.0 Stars,Iron Man,50,50,50,65,50,-,-,65,-,-,-,-,-,-,-,94-96,55,2008,37
15587,20,02/11/2001,Xadreque Azeitado,1.5 Stars,2.0 Stars,Normal,50,50,45,60,50,-,-,55,-,-,-,-,-,-,-,92-94,45,2020,43
11373,29,11/27/1991,Tony Delgado,2.0 Stars,2.0 Stars,Normal,55,55,45,80,-,-,55,-,-,-,-,-,-,-,-,97-99,20,2012,42
13941,21,11/24/1999,Roy Mooney,2.0 Stars,2.0 Stars,Normal,70,35,45,80,-,-,80,-,-,-,-,-,-,-,-,98-100,25,2018,45
13223,26,10/08/1994,Rich Nicholls,1.5 Stars,1.5 Stars,Normal,45,45,45,50,-,-,-,45,-,50,-,-,-,-,-,91-93,25,2017,43
15697,18,04/18/2003,Chris Whiteway,1.5 Stars,3.0 Stars,Normal,55,55,60,-,70,75,80,-,-,75,-,-,-,-,-,95-97,45,2021,43
12407,23,01/01/1998,ELARD KOOLE,2.0 Stars,2.5 Stars,Normal,45,45,70,55,45,-,-,-,-,55,-,-,-,-,-,95-97,55,2016,44
15661,19,04/15/2002,John Shnairson,1.0 Stars,2.5 Stars,Normal,50,55,50,-,60,75,60,-,60,60,-,-,-,-,-,90-92,45,2021,44
9115,35,05/18/1986,KADEN ASHRAF,2.5 Stars,2.5 Stars,Normal,50,75,50,55,-,-,50,-,-,-,-,-,-,-,-,92-94,35,2008,38
12270,28,02/01/1993,BEN AXON,2.0 Stars,2.0 Stars,Fragile,55,45,45,70,50,40,60,55,50,-,-,-,-,-,-,95-97,45,2013,43
15650,22,12/29/1998,Migdônio Carrasqueiro,2.0 Stars,3.0 Stars,Normal,60,55,65,80,-,-,75,-,-,-,-,-,-,-,-,95-97,35,2020,46
12898,22,06/08/1998,Freddy Fuentes,2.0 Stars,2.0 Stars,Normal,55,40,60,55,50,-,-,55,-,-,-,-,-,-,-,93-95,55,2017,44
9577,30,02/04/1991,NICK GULLEY,2.0 Stars,2.0 Stars,Fragile,50,40,45,55,25,-,65,30,-,-,-,-,-,-,-,94-96,30,2010,39
10430,27,09/28/1993,Juan Lasanta,2.5 Stars,2.5 Stars,Durable,55,50,45,65,65,-,75,-,-,-,-,-,-,-,-,94-96,55,2012,43
15775,23,06/14/1997,Guy Nichol,1.5 Stars,2.0 Stars,Normal,55,45,40,80,-,-,-,-,50,-,-,-,-,-,-,94-96,30,2019,43
13327,22,08/15/1998,Luke Prokopec,1.5 Stars,2.0 Stars,Fragile,55,45,50,50,50,-,-,60,-,-,-,-,-,-,-,92-94,40,2018,46
10090,28,11/15/1992,Shawn Davis,2.5 Stars,2.5 Stars,Normal,60,45,50,80,-,70,65,50,-,60,-,-,-,-,-,97-99,20,2011,41
6687,38,02/07/1983,Trevor Grimes,2.5 Stars,2.5 Stars,Iron Man,45,65,50,-,45,50,-,-,50,45,-,-,-,-,-,91-93,45,2001,37
15589,22,11/15/1998,Rémy Lemaire,1.5 Stars,2.5 Stars,Normal,50,50,50,60,45,45,-,50,45,-,-,-,-,-,-,95-97,50,2020,47
13860,22,04/18/1999,Jose Licon,2.0 Stars,2.5 Stars,Normal,55,50,55,65,50,55,-,55,55,-,-,-,-,-,-,95-97,60,2018,47
13938,21,01/29/2000,Tomohito Akamine,1.5 Stars,2.0 Stars,Normal,55,35,50,80,55,65,80,50,-,-,-,-,-,-,-,95-97,45,2021,47
12253,24,04/28/1997,LOUIS HODGSON,3.0 Stars,3.0 Stars,Normal,70,55,50,80,-,-,-,-,75,-,-,-,-,-,-,96-98,25,2016,48
13878,21,11/27/1999,Carlos Pacheco,1.5 Stars,2.0 Stars,Normal,40,55,50,50,35,-,-,40,-,-,-,-,-,-,-,94-96,35,2018,48
15778,23,03/25/1998,Vinny Vargas,2.0 Stars,2.5 Stars,Normal,55,50,70,70,-,-,-,-,70,-,-,-,-,-,-,94-96,35,2020,48
13353,22,03/17/1999,Steve Alexander,1.5 Stars,2.5 Stars,Normal,80,35,55,80,-,-,-,-,80,-,-,-,-,-,-,97-99,30,2018,49
13201,27,07/13/1993,HAMZAH BIN BASIL,2.5 Stars,2.5 Stars,Fragile,45,60,50,-,55,-,50,50,-,-,-,-,-,-,-,93-95,65,2016,49
10597,27,05/07/1994,JIM ATCHISON,1.5 Stars,2.0 Stars,Normal,55,40,45,80,45,-,45,65,-,-,-,-,-,-,-,96-98,55,2013,47
10114,28,12/02/1992,Ryan Beebe,2.0 Stars,2.0 Stars,Durable,50,50,45,75,-,50,-,-,35,-,-,-,-,-,-,94-96,50,2011,44
13051,22,10/15/1998,Adrian Gutierrez,1.5 Stars,2.5 Stars,Normal,50,55,50,50,60,-,55,-,-,-,-,-,-,-,-,90-92,60,2017,48
10868,28,04/17/1993,Andy Hammons,2.5 Stars,2.5 Stars,Fragile,40,50,55,50,40,35,-,40,-,-,-,-,-,-,-,93-95,50,2012,47
15770,20,10/09/2000,Robert Muir,1.5 Stars,2.0 Stars,Normal,45,50,45,50,55,-,-,-,65,-,-,45,-,-,-,90-92,70,2019,47
13790,26,01/06/1995,KYRAN WILLIAMS,1.5 Stars,2.0 Stars,Normal,50,30,45,55,45,50,-,40,50,-,-,-,-,-,-,93-95,55,2016,50
15766,21,03/01/2000,Don Cassidy,1.5 Stars,3.0 Stars,Normal,75,50,50,60,-,-,-,80,-,80,-,-,-,-,-,94-96,30,2019,48
10098,28,12/20/1992,Sean McBride,2.0 Stars,2.0 Stars,Normal,50,40,50,50,-,-,55,45,-,55,-,-,-,-,-,92-94,35,2011,45
9790,29,08/13/1991,CARLOS MOLINA,2.0 Stars,2.0 Stars,Iron Man,45,40,55,55,-,-,50,45,-,-,-,-,-,-,-,93-95,65,2010,44
11578,25,05/20/1996,Edwin Zapata,2.0 Stars,2.0 Stars,Normal,65,25,50,80,50,-,-,55,40,-,-,-,50,-,-,96-98,40,2015,47
11408,30,06/22/1990,Trevor Hiscock,2.0 Stars,2.0 Stars,Fragile,45,40,50,-,60,-,-,-,-,50,-,-,-,-,-,92-94,30,2012,49
12887,22,06/12/1998,Chan-woo Lee,2.0 Stars,3.5 Stars,Normal,65,65,65,80,65,-,-,-,-,-,-,-,-,-,-,96-98,25,2017,50
9165,30,09/26/1990,Garett Ottaviano,2.0 Stars,2.0 Stars,Wrecked,40,45,40,-,45,45,-,-,20,50,-,-,-,-,-,93-95,40,2009,44
10938,26,06/16/1994,STEPHEN RIX,2.0 Stars,2.0 Stars,Durable,45,50,50,-,50,55,-,-,-,-,-,-,-,-,65,92-94,25,2013,49
15657,21,06/01/1999,Abdel Shafiq,2.0 Stars,3.0 Stars,Normal,55,55,55,80,65,-,-,-,-,-,-,-,-,-,-,96-98,30,2020,52
9139,34,01/08/1987,JOSEPH WHITE,2.0 Stars,2.0 Stars,Normal,45,45,45,-,45,35,50,-,30,45,-,-,-,-,-,91-93,50,2008,44
11631,24,12/16/1996,Jim Alcorn,2.0 Stars,2.0 Stars,Normal,55,35,45,-,-,-,80,70,-,-,-,-,-,-,-,97-99,25,2015,49
16410,21,11/19/1999,Renaud Baldini,1.5 Stars,2.5 Stars,Durable,60,50,50,60,-,-,80,-,-,-,-,-,-,-,-,91-93,25,2021,52
12381,23,01/21/1998,ROARTY BROWN,2.0 Stars,2.5 Stars,Normal,65,45,50,80,55,-,-,45,-,70,-,-,-,-,-,95-97,50,2016,53
10423,27,11/26/1993,Pete Dean,1.5 Stars,1.5 Stars,Fragile,50,30,35,-,55,-,-,-,50,50,-,-,-,-,-,94-96,30,2012,50
15638,19,03/17/2002,Brad Hall,1.5 Stars,3.0 Stars,Normal,80,50,55,80,-,-,80,-,-,-,-,-,-,-,-,97-99,40,2020,53
10187,29,05/01/1992,Chris Haynes,2.0 Stars,2.0 Stars,Normal,45,35,50,50,30,-,60,-,-,-,-,-,-,-,-,94-96,65,2011,47
15034,23,06/16/1997,Alberto Pacheco,1.5 Stars,2.0 Stars,Durable,50,40,50,50,55,-,40,-,65,-,-,-,-,-,-,90-92,60,2019,50
13369,23,04/18/1998,Tom Pelley,2.0 Stars,2.0 Stars,Normal,45,40,50,-,50,-,50,-,-,50,-,-,-,-,-,93-95,50,2018,53
11786,24,07/14/1996,Ron Cunningham,2.5 Stars,2.5 Stars,Durable,60,50,55,80,-,75,-,-,-,-,-,-,-,-,-,94-96,25,2015,50
13262,27,02/19/1994,Chris Frey,1.5 Stars,1.5 Stars,Normal,45,45,45,-,45,50,50,-,25,45,-,-,-,50,-,94-96,35,2017,52
10370,27,06/05/1993,Tyler Messamore,2.0 Stars,2.0 Stars,Normal,45,40,50,45,30,-,-,-,-,45,40,-,-,-,-,90-92,50,2012,51
15628,23,11/27/1997,Vladimir Plavsic,2.0 Stars,3.0 Stars,Normal,80,35,70,80,-,-,-,-,80,-,-,-,-,-,-,99-101,25,2020,54
15026,19,07/10/2001,Umayr Salah al Din,1.5 Stars,2.0 Stars,Fragile,45,45,50,50,50,-,50,-,-,-,-,35,40,-,-,91-93,45,2019,51
11681,26,12/14/1994,JOHN DONDALE,2.5 Stars,2.5 Stars,Normal,50,40,55,80,60,-,-,-,-,55,-,-,-,-,-,95-97,55,2013,52
10157,28,06/25/1992,Tom Hampshire,2.5 Stars,2.5 Stars,Normal,50,55,50,50,45,-,60,50,-,45,-,-,-,-,-,93-95,60,2011,49
9651,34,09/16/1986,Nate Hildebrand,1.5 Stars,1.5 Stars,Fragile,45,45,40,45,-,45,-,45,20,-,-,-,-,35,-,92-94,35,2008,47
12427,23,06/08/1997,ADAM KAUFMAN,2.5 Stars,2.5 Stars,Normal,55,45,50,75,55,-,75,55,-,-,-,-,-,-,-,95-97,65,2016,55
8363,32,01/12/1989,AARON PARKER,2.0 Stars,2.0 Stars,Wrecked,50,50,30,60,-,-,50,-,-,30,-,-,-,-,-,94-96,50,2007,44
7359,35,08/07/1985,PAUL PERDUE,2.5 Stars,2.5 Stars,Wrecked,40,55,45,45,45,-,-,-,45,-,-,-,-,-,-,91-93,45,2004,44
11019,25,09/19/1995,CASEY PIPER,2.0 Stars,2.0 Stars,Normal,50,35,50,80,55,80,40,-,-,-,-,-,-,-,-,96-98,40,2014,52
15811,22,11/11/1998,Riccardo Bagliani,2.0 Stars,2.5 Stars,Normal,45,80,55,40,50,-,40,50,50,-,-,-,-,-,-,88-90,55,2020,56
15018,23,01/26/1998,Dan Griffin,2.0 Stars,2.0 Stars,Normal,45,45,45,45,50,-,45,50,-,45,-,-,-,-,-,91-93,55,2019,53
13879,21,08/23/1999,Jafar Humam,1.5 Stars,2.0 Stars,Normal,55,45,35,80,-,-,-,50,-,55,-,-,-,-,-,97-99,25,2018,56
15849,18,03/23/2003,Jude Lea,1.5 Stars,2.5 Stars,Fragile,45,50,60,50,45,-,45,50,-,-,-,-,-,-,-,91-93,50,2021,55
9571,29,04/07/1992,JUSTIN ULBRICHT,2.5 Stars,2.5 Stars,Normal,45,50,50,50,-,-,45,45,35,45,-,-,-,-,-,95-97,55,2010,49
11705,25,01/04/1996,JOSE MARTINEZ,2.5 Stars,2.5 Stars,Normal,70,40,60,-,-,-,80,-,-,80,-,-,-,-,-,96-98,25,2014,54
15709,17,07/08/2003,Bill Muncey,1.0 Stars,2.5 Stars,Normal,50,50,60,60,55,-,65,55,-,-,-,-,-,-,-,92-94,45,2021,56
15561,23,08/22/1997,Samuel Paquet,2.0 Stars,2.5 Stars,Durable,50,55,45,50,55,-,60,55,-,-,-,-,-,-,-,92-94,50,2019,54
10864,26,07/25/1994,Mike Rush,2.5 Stars,2.5 Stars,Normal,55,55,45,55,50,-,-,50,-,65,-,-,-,-,-,94-96,30,2012,54
9398,31,07/15/1989,CHRIS STEWART,2.5 Stars,2.5 Stars,Wrecked,45,65,50,45,-,-,-,45,-,-,-,-,-,-,-,91-93,30,2008,49
10165,28,04/15/1993,Jason Dickerson,2.5 Stars,2.5 Stars,Fragile,65,45,50,70,-,-,75,75,-,-,-,-,-,-,-,97-99,60,2011,52
9081,31,11/03/1989,BRETT GRINE,2.0 Stars,2.0 Stars,Iron Man,50,40,40,55,-,-,-,-,-,50,-,-,-,-,-,93-95,50,2008,50
14586,20,10/19/2000,Rob Harman,1.5 Stars,2.5 Stars,Fragile,50,45,65,70,65,-,-,-,40,-,-,-,-,-,-,90-92,55,2019,55
15667,18,11/17/2002,Harm Heijkamp,1.0 Stars,2.5 Stars,Normal,50,45,50,65,50,-,55,-,-,55,-,-,-,-,-,92-94,75,2021,57
12452,23,07/21/1997,SCOTT JENSEN,2.0 Stars,2.0 Stars,Normal,40,50,40,45,35,45,-,40,40,-,-,-,-,35,-,91-93,40,2016,58
11433,27,05/08/1994,CLARK CASSETTY,2.5 Stars,2.5 Stars,Normal,55,40,60,60,50,-,-,60,-,70,-,-,-,-,-,95-97,35,2013,56
16218,18,04/24/2003,Momsilo Mitevic,1.5 Stars,2.5 Stars,Normal,40,70,60,45,45,-,45,40,-,-,-,-,-,-,-,88-90,40,2021,58
15126,19,12/02/2001,Kenyu Nakamoto,1.5 Stars,2.0 Stars,Normal,50,60,50,55,50,-,60,-,-,50,-,-,-,-,-,89-91,45,2020,59
13891,21,06/07/1999,Sang-chul Oh,1.5 Stars,2.0 Stars,Fragile,45,40,45,50,35,-,50,45,45,-,-,-,-,-,-,92-94,55,2018,59
12957,25,06/29/1995,JAVY RUIZ,2.0 Stars,2.0 Stars,Durable,45,45,50,50,65,-,50,-,-,-,-,-,-,-,-,90-92,65,2017,57
13797,26,09/14/1994,ARMANDO CARRILLO,2.0 Stars,2.0 Stars,Fragile,45,40,50,50,-,-,45,40,45,-,-,-,-,-,-,92-94,70,2016,60
13215,23,03/05/1998,Victor Felix,2.0 Stars,2.0 Stars,Normal,70,50,45,80,-,-,-,60,65,65,-,-,-,-,-,96-98,25,2017,58
12326,24,09/27/1996,JOEY GARDNER,1.5 Stars,2.0 Stars,Normal,50,40,45,60,45,-,60,-,50,-,-,-,-,-,-,93-95,60,2018,60
15771,24,10/03/1996,Alex Padilla,1.5 Stars,2.0 Stars,Normal,55,35,45,70,45,50,55,50,-,55,-,-,-,-,-,96-98,55,2019,57
11605,24,09/21/1996,Kyle Rakes,2.0 Stars,2.0 Stars,Normal,65,30,45,80,-,-,80,-,-,-,-,-,-,-,-,96-98,30,2015,56
13853,20,08/31/2000,Ron Castaneda,2.0 Stars,2.0 Stars,Fragile,50,40,50,65,50,-,-,-,-,50,-,-,-,-,-,96-98,65,2018,61
10850,30,11/27/1990,Danny Churchill,2.0 Stars,2.0 Stars,Durable,40,45,55,35,50,45,-,45,-,45,-,-,-,-,-,90-92,35,2012,58
11453,29,11/29/1991,TOM DOTINGA,2.5 Stars,2.5 Stars,Fragile,55,45,40,65,40,50,50,-,50,60,-,-,-,-,-,95-97,50,2014,58
